gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT02_234618,complete,,LRN,2025,Split 1,0,2025-03-24 19:23:39,1,15.06,100,Blue,team,,,Fuego,oe:team:0f0f407ca567fc73cc83d541ef45731,,Ziggs,Zyra,Karthus,Akali,Poppy,Kalista,Maokai,Ambessa,Azir,Alistar,2673,0,21,23,50,21,23,3.0,1.0,0.0,0.0,1.0,,,,0.4714,0.9877,0.0,2.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,13.0,1.0,1.0,5.0,4.0,0.0,5.0,124501,2794.6352,,4001.3692,5054.8822,131,2.9405,47,1.055,43,310,6.9585,82049,53406,1198.7879,,76750,0.0585652,-0.38,,1201.0,208,,,31.6274,15681.0,18214.0,313.0,14893.0,18296.0,298.0,788.0,-82.0,15.0,2.0,2.0,1.0,1.0,1.0,2.0,24709.0,28823.0,496.0,23938.0,30324.0,508.0,771.0,-1501.0,-12.0,4.0,8.0,2.0,2.0,2.0,4.0,34615.0,38905.0,656.0,34990.0,44714.0,691.0,-375.0,-5809.0,-35.0,6.0,13.0,7.0,7.0,13.0,6.0,41304.0,48601.0,797.0,45116.0,58847.0,869.0,-3812.0,-10246.0,-72.0,6.0,13.0,11.0,11.0,23.0,6.0
LOLTMNT02_234618,complete,,LRN,2025,Split 1,0,2025-03-24 19:23:39,1,15.06,200,Red,team,,,Icon Esports (Mexican Team),,,Ashe,Vi,Jayce,Neeko,Renata Glasc,Sejuani,Tristana,Camille,Rell,Ryze,2673,1,23,21,52,23,21,2.0,0.0,0.0,0.0,0.0,,,,0.5163,0.9877,1.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,4.0,5.0,5.0,0.0,134229,3012.9966,,3884.22,5567.1605,140,3.1425,59,1.3244,52,367,8.2379,86836,58193,1306.2402,,72383,-0.0585652,0.38,,1190.0,287,,,33.1538,14893.0,18296.0,298.0,15681.0,18214.0,313.0,-788.0,82.0,-15.0,1.0,1.0,2.0,2.0,2.0,1.0,23938.0,30324.0,508.0,24709.0,28823.0,496.0,-771.0,1501.0,12.0,2.0,2.0,4.0,4.0,8.0,2.0,34990.0,44714.0,691.0,34615.0,38905.0,656.0,375.0,5809.0,35.0,7.0,13.0,6.0,6.0,13.0,7.0,45116.0,58847.0,869.0,41304.0,48601.0,797.0,3812.0,10246.0,72.0,11.0,23.0,6.0,6.0,13.0,11.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,1,Blue,top,HAKA,oe:player:feef3ba4f8d3fa6c075bf4d585bc40a,Icon Esports (Mexican Team),,Galio,Varus,K'Sante,Jayce,Karma,Ahri,,,,,,1471,0,3,6,4,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3263,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,14841,605.3433,0.247796,1298.0965,1415.5269,9,0.3671,0,0.0,0,13,0.5303,8177,4901,199.9048,0.238949,8000,,,148.0,148.0,0,,,6.0367,2997.0,4051.0,47.0,3477.0,4453.0,67.0,-480.0,-402.0,-20.0,1.0,3.0,2.0,2.0,1.0,2.0,4924.0,6701.0,88.0,4896.0,7053.0,111.0,28.0,-352.0,-23.0,1.0,4.0,2.0,2.0,1.0,3.0,6738.0,9759.0,123.0,7327.0,11341.0,156.0,-589.0,-1582.0,-33.0,2.0,4.0,3.0,3.0,7.0,3.0,8177.0,11442.0,148.0,8919.0,13942.0,183.0,-742.0,-2500.0,-35.0,3.0,4.0,6.0,3.0,10.0,4.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,2,Blue,jng,Feng,oe:player:4d10f9a1263936ae396ac674a6ed8e9,Icon Esports (Mexican Team),,Xin Zhao,Varus,K'Sante,Jayce,Karma,Ahri,,,,,,1471,0,1,6,1,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,9143,372.93,0.152658,1519.0483,867.3691,8,0.3263,6,0.2447,6,29,1.1829,7187,3911,159.5241,0.190677,6775,,,145.0,9.0,136,,,5.9143,3117.0,3418.0,66.0,3737.0,3594.0,66.0,-620.0,-176.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5009.0,5902.0,106.0,5635.0,6718.0,116.0,-626.0,-816.0,-10.0,1.0,1.0,1.0,2.0,2.0,1.0,6308.0,7512.0,132.0,8073.0,9223.0,138.0,-1765.0,-1711.0,-6.0,1.0,1.0,4.0,5.0,5.0,1.0,7187.0,8751.0,145.0,10135.0,12824.0,160.0,-2948.0,-4073.0,-15.0,1.0,1.0,6.0,5.0,10.0,1.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,3,Blue,mid,Loers,oe:player:54c7fafa62a6b38cb0eaec1dd6638db,Icon Esports (Mexican Team),,Vladimir,Varus,K'Sante,Jayce,Karma,Ahri,,,,,,1471,0,2,5,2,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,16736,682.6377,0.279436,1317.879,572.998,10,0.4079,2,0.0816,4,20,0.8158,8296,5020,204.7587,0.244752,8000,,,185.0,181.0,4,,,7.5459,3732.0,4323.0,63.0,3246.0,4776.0,76.0,486.0,-453.0,-13.0,2.0,2.0,0.0,0.0,2.0,1.0,5459.0,7262.0,119.0,5608.0,7711.0,132.0,-149.0,-449.0,-13.0,2.0,2.0,0.0,2.0,2.0,1.0,6910.0,9175.0,153.0,7747.0,10460.0,174.0,-837.0,-1285.0,-21.0,2.0,2.0,3.0,2.0,6.0,2.0,8296.0,10945.0,185.0,10713.0,14280.0,218.0,-2417.0,-3335.0,-33.0,2.0,2.0,5.0,3.0,11.0,2.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,4,Blue,bot,Andreus,oe:player:d8a477552cb02146ead3ed134a0b001,Icon Esports (Mexican Team),,Ashe,Varus,K'Sante,Jayce,Karma,Ahri,,,,,,1471,0,0,3,2,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,12929,527.3555,0.215872,526.7029,308.9735,8,0.3263,6,0.2447,0,21,0.8566,7530,4254,173.5146,0.207402,7400,,,191.0,191.0,0,,,7.7906,3126.0,3546.0,72.0,3424.0,3965.0,91.0,-298.0,-419.0,-19.0,0.0,1.0,0.0,0.0,0.0,0.0,4518.0,5148.0,112.0,5628.0,6454.0,146.0,-1110.0,-1306.0,-34.0,0.0,1.0,1.0,1.0,2.0,0.0,6113.0,7035.0,158.0,9397.0,10243.0,196.0,-3284.0,-3208.0,-38.0,0.0,1.0,2.0,7.0,5.0,0.0,7530.0,9158.0,191.0,14140.0,14244.0,237.0,-6610.0,-5086.0,-46.0,0.0,2.0,3.0,15.0,6.0,0.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,5,Blue,sup,BetaTwinz,oe:player:c2a90baf58e14e224415293a8ad34ff,Icon Esports (Mexican Team),,Lulu,Varus,K'Sante,Jayce,Karma,Ahri,,,,,,1471,0,2,6,3,8,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,6243,254.6431,0.104238,665.9551,337.4847,22,0.8973,8,0.3263,3,52,2.121,5701,2425,98.9123,0.11822,5625,,,23.0,23.0,0,,,0.9381,2958.0,2147.0,7.0,2514.0,2138.0,10.0,444.0,9.0,-3.0,2.0,2.0,1.0,0.0,2.0,1.0,3991.0,3558.0,18.0,3813.0,3783.0,17.0,178.0,-225.0,1.0,2.0,2.0,3.0,0.0,5.0,1.0,4837.0,5395.0,19.0,5432.0,6141.0,19.0,-595.0,-746.0,0.0,2.0,2.0,5.0,0.0,13.0,1.0,5701.0,7518.0,23.0,7409.0,10476.0,24.0,-1708.0,-2958.0,-1.0,2.0,3.0,6.0,0.0,22.0,1.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,6,Red,top,FUE Devost,,Fuego,oe:team:0f0f407ca567fc73cc83d541ef45731,Rumble,Zyra,Ziggs,Karthus,Akali,Tahm Kench,,,,,,1471,1,3,4,10,26,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0605,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,24079,982.1482,0.239142,933.8545,828.0082,10,0.4079,1,0.0408,1,24,0.9789,8919,5643,230.17,0.161522,8125,,,183.0,171.0,12,,,7.4643,3477.0,4453.0,67.0,2997.0,4051.0,47.0,480.0,402.0,20.0,2.0,1.0,2.0,1.0,3.0,2.0,4896.0,7053.0,111.0,4924.0,6701.0,88.0,-28.0,352.0,23.0,2.0,1.0,3.0,1.0,4.0,2.0,7327.0,11341.0,156.0,6738.0,9759.0,123.0,589.0,1582.0,33.0,3.0,7.0,3.0,2.0,4.0,3.0,8919.0,13942.0,183.0,8177.0,11442.0,148.0,742.0,2500.0,35.0,3.0,10.0,4.0,3.0,4.0,6.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,7,Red,jng,Booki,oe:player:bc5b7cd82bc9e26b3bbdeddeb73c7d8,Fuego,oe:team:0f0f407ca567fc73cc83d541ef45731,Vi,Zyra,Ziggs,Karthus,Akali,Tahm Kench,,,,,,1471,1,5,1,10,26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,15406,628.3889,0.153006,1113.3651,1340.0272,3,0.1224,7,0.2855,3,28,1.1421,10135,6859,279.7689,0.19633,8175,,,160.0,9.0,151,,,6.5262,3737.0,3594.0,66.0,3117.0,3418.0,66.0,620.0,176.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5635.0,6718.0,116.0,5009.0,5902.0,106.0,626.0,816.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,8073.0,9223.0,138.0,6308.0,7512.0,132.0,1765.0,1711.0,6.0,5.0,5.0,1.0,1.0,1.0,4.0,10135.0,12824.0,160.0,7187.0,8751.0,145.0,2948.0,4073.0,15.0,5.0,10.0,1.0,1.0,1.0,6.0
LOLTMNT02_234716,complete,,LRN,2025,Split 1,0,2025-03-24 20:50:08,2,15.06,8,Red,mid,Zelt,oe:player:288d8e1e6e78a857421f10ee40d3fba,Fuego,oe:team:0f0f407ca567fc73cc83d541ef45731,Aurora,Zyra,Ziggs,Karthus,Akali,Tahm Kench,,,,,,1471,1,3,2,11,26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605,1.3868,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,22823,930.9177,0.226668,461.6451,184.7315,5,0.2039,2,0.0816,2,18,0.7342,10713,7437,303.3447,0.212876,9900,,,218.0,214.0,4,,,8.8919,3246.0,4776.0,76.0,3732.0,4323.0,63.0,-486.0,453.0,13.0,0.0,2.0,1.0,2.0,2.0,0.0,5608.0,7711.0,132.0,5459.0,7262.0,119.0,149.0,449.0,13.0,2.0,2.0,1.0,2.0,2.0,0.0,7747.0,10460.0,174.0,6910.0,9175.0,153.0,837.0,1285.0,21.0,2.0,6.0,2.0,2.0,2.0,3.0,10713.0,14280.0,218.0,8296.0,10945.0,185.0,2417.0,3335.0,33.0,3.0,11.0,2.0,2.0,2.0,5.0
